event_id,customer_id,amount,event_type,bank,error_code,product_id,payment_method,intervention,recovered
E00006,C0647,21568.54,SUBSCRIPTION_FAILED,Bank_A,E42,P009,NETBANKING,ALTERNATE_PAYMENT,1
E00007,C0777,20305.74,CHECKOUT_ABANDONED,Bank_A,E42,P002,WALLET,RETRY_PAYMENT,1
E00007,C0777,20305.74,CHECKOUT_ABANDONED,Bank_A,E42,P002,WALLET,SEND_REMINDER,0
E00007,C0777,20305.74,CHECKOUT_ABANDONED,Bank_A,E42,P002,WALLET,ALTERNATE_PAYMENT,1
E00008,C0943,12631.83,INVOICE_OVERDUE,Bank_D,E23,P003,CARD,RETRY_PAYMENT,0
E00008,C0943,12631.83,INVOICE_OVERDUE,Bank_D,E23,P003,CARD,SEND_REMINDER,0
E00008,C0943,12631.83,INVOICE_OVERDUE,Bank_D,E23,P003,CARD,ALTERNATE_PAYMENT,0
E00009,C0390,8136.92,INVOICE_OVERDUE,Bank_A,E42,P010,WALLET,RETRY_PAYMENT,0
E00009,C0390,8136.92,INVOICE_OVERDUE,Bank_A,E42,P010,WALLET,SEND_REMINDER,1
E00009,C0390,8136.92,INVOICE_OVERDUE,Bank_A,E42,P010,WALLET,ALTERNATE_PAYMENT,0
E00010,C0202,11518.98,CHECKOUT_ABANDONED,Bank_C,E17,P004,CARD,RETRY_PAYMENT,0
E00010,C0202,11518.98,CHECKOUT_ABANDONED,Bank_C,E17,P004,CARD,SEND_REMINDER,1
E00010,C0202,11518.98,CHECKOUT_ABANDONED,Bank_C,E17,P004,CARD,ALTERNATE_PAYMENT,0
E00011,C0702,5301.58,CHECKOUT_ABANDONED,Bank_C,E42,P008,UPI,RETRY_PAYMENT,1
E00011,C0702,5301.58,CHECKOUT_ABANDONED,Bank_C,E42,P008,UPI,SEND_REMINDER,1
E00011,C0702,5301.58,CHECKOUT_ABANDONED,Bank_C,E42,P008,UPI,ALTERNATE_PAYMENT,0
E00012,C0217,14875.4,PAYMENT_FAILED,Bank_B,E23,P013,UPI,RETRY_PAYMENT,0
E00012,C0217,14875.4,PAYMENT_FAILED,Bank_B,E23,P013,UPI,SEND_REMINDER,0
E00012,C0217,14875.4,PAYMENT_FAILED,Bank_B,E23,P013,UPI,ALTERNATE_PAYMENT,0
E00013,C0344,24678.73,PAYMENT_FAILED,Bank_A,E11,P001,WALLET,RETRY_PAYMENT,0
E00013,C0344,24678.73,PAYMENT_FAILED,Bank_A,E11,P001,WALLET,SEND_REMINDER,0
E00013,C0344,24678.73,PAYMENT_FAILED,Bank_A,E11,P001,WALLET,ALTERNATE_PAYMENT,0
E00014,C0675,17818.0,SUBSCRIPTION_FAILED,Bank_C,E23,P003,UPI,RETRY_PAYMENT,1
E00014,C0675,17818.0,SUBSCRIPTION_FAILED,Bank_C,E23,P003,UPI,SEND_REMINDER,0
E00014,C0675,17818.0,SUBSCRIPTION_FAILED,Bank_C,E23,P003,UPI,ALTERNATE_PAYMENT,1
E00015,C0135,3338.79,CHECKOUT_ABANDONED,Bank_B,E23,P009,WALLET,RETRY_PAYMENT,1
E00015,C0135,3338.79,CHECKOUT_ABANDONED,Bank_B,E23,P009,WALLET,SEND_REMINDER,1
E00015,C0135,3338.79,CHECKOUT_ABANDONED,Bank_B,E23,P009,WALLET,ALTERNATE_PAYMENT,0
E00016,C0728,8119.07,SUBSCRIPTION_FAILED,Bank_A,E42,P005,NETBANKING,RETRY_PAYMENT,0
E00016,C0728,8119.07,SUBSCRIPTION_FAILED,Bank_A,E42,P005,NETBANKING,SEND_REMINDER,1
E00016,C0728,8119.07,SUBSCRIPTION_FAILED,Bank_A,E42,P005,NETBANKING,ALTERNATE_PAYMENT,1
E00017,C0613,12069.27,SUBSCRIPTION_FAILED,Bank_B,E23,P015,CARD,RETRY_PAYMENT,1
E00017,C0613,12069.27,SUBSCRIPTION_FAILED,Bank_B,E23,P015,CARD,SEND_REMINDER,1
E00017,C0613,12069.27,SUBSCRIPTION_FAILED,Bank_B,E23,P015,CARD,ALTERNATE_PAYMENT,1
E00018,C0871,19388.7,SUBSCRIPTION_FAILED,Bank_A,E17,P009,NETBANKING,RETRY_PAYMENT,0
E00018,C0871,19388.7,SUBSCRIPTION_FAILED,Bank_A,E17,P009,NETBANKING,SEND_REMINDER,1
E00018,C0871,19388.7,SUBSCRIPTION_FAILED,Bank_A,E17,P009,NETBANKING,ALTERNATE_PAYMENT,1
E00019,C0864,5442.12,PAYMENT_FAILED,Bank_B,E42,P007,UPI,RETRY_PAYMENT,1
E00019,C0864,5442.12,PAYMENT_FAILED,Bank_B,E42,P007,UPI,SEND_REMINDER,0
E00019,C0864,5442.12,PAYMENT_FAILED,Bank_B,E42,P007,UPI,ALTERNATE_PAYMENT,1
E00020,C0231,3913.62,CHECKOUT_ABANDONED,Bank_D,E42,P013,NETBANKING,RETRY_PAYMENT,1
E00020,C0231,3913.62,CHECKOUT_ABANDONED,Bank_D,E42,P013,NETBANKING,SEND_REMINDER,0
E00020,C0231,3913.62,CHECKOUT_ABANDONED,Bank_D,E42,P013,NETBANKING,ALTERNATE_PAYMENT,1
E00021,C0243,15172.2,INVOICE_OVERDUE,Bank_D,E11,P002,CARD,RETRY_PAYMENT,0
E00021,C0243,15172.2,INVOICE_OVERDUE,Bank_D,E11,P002,CARD,SEND_REMINDER,0
E00021,C0243,15172.2,INVOICE_OVERDUE,Bank_D,E11,P002,CARD,ALTERNATE_PAYMENT,1
E00022,C0620,11685.1,CHECKOUT_ABANDONED,Bank_A,E11,P012,WALLET,RETRY_PAYMENT,1
E00022,C0620,11685.1,CHECKOUT_ABANDONED,Bank_A,E11,P012,WALLET,SEND_REMINDER,1
E00022,C0620,11685.1,CHECKOUT_ABANDONED,Bank_A,E11,P012,WALLET,ALTERNATE_PAYMENT,1
E00023,C0473,3491.15,CHECKOUT_ABANDONED,Bank_A,E42,P007,CARD,RETRY_PAYMENT,0
E00023,C0473,3491.15,CHECKOUT_ABANDONED,Bank_A,E42,P007,CARD,SEND_REMINDER,0
E00023,C0473,3491.15,CHECKOUT_ABANDONED,Bank_A,E42,P007,CARD,ALTERNATE_PAYMENT,0
E00024,C0973,512.75,CHECKOUT_ABANDONED,Bank_A,E42,P009,NETBANKING,RETRY_PAYMENT,0
E00024,C0973,512.75,CHECKOUT_ABANDONED,Bank_A,E42,P009,NETBANKING,SEND_REMINDER,0
E00024,C0973,512.75,CHECKOUT_ABANDONED,Bank_A,E42,P009,NETBANKING,ALTERNATE_PAYMENT,1
E00025,C0225,12378.33,PAYMENT_FAILED,Bank_D,E23,P019,CARD,RETRY_PAYMENT,1
E00025,C0225,12378.33,PAYMENT_FAILED,Bank_D,E23,P019,CARD,SEND_REMINDER,0
E00025,C0225,12378.33,PAYMENT_FAILED,Bank_D,E23,P019,CARD,ALTERNATE_PAYMENT,0
E00026,C0472,5859.72,CHECKOUT_ABANDONED,Bank_C,E23,P009,WALLET,RETRY_PAYMENT,0
E00026,C0472,5859.72,CHECKOUT_ABANDONED,Bank_C,E23,P009,WALLET,SEND_REMINDER,1
E00026,C0472,5859.72,CHECKOUT_ABANDONED,Bank_C,E23,P009,WALLET,ALTERNATE_PAYMENT,1
E00027,C0807,6548.46,INVOICE_OVERDUE,Bank_A,E17,P002,NETBANKING,RETRY_PAYMENT,1
E00027,C0807,6548.46,INVOICE_OVERDUE,Bank_A,E17,P002,NETBANKING,SEND_REMINDER,1
E00027,C0807,6548.46,INVOICE_OVERDUE,Bank_A,E17,P002,NETBANKING,ALTERNATE_PAYMENT,0
E00028,C0002,7036.13,PAYMENT_FAILED,Bank_A,E42,P002,WALLET,RETRY_PAYMENT,0
E00028,C0002,7036.13,PAYMENT_FAILED,Bank_A,E42,P002,WALLET,SEND_REMINDER,1
E00028,C0002,7036.13,PAYMENT_FAILED,Bank_A,E42,P002,WALLET,ALTERNATE_PAYMENT,0
E00029,C0638,16041.61,PAYMENT_FAILED,Bank_A,E42,P002,UPI,RETRY_PAYMENT,0
E00029,C0638,16041.61,PAYMENT_FAILED,Bank_A,E42,P002,UPI,SEND_REMINDER,0
E00029,C0638,16041.61,PAYMENT_FAILED,Bank_A,E42,P002,UPI,ALTERNATE_PAYMENT,1
E00030,C0439,15021.07,INVOICE_OVERDUE,Bank_D,E17,P011,WALLET,RETRY_PAYMENT,1
E00030,C0439,15021.07,INVOICE_OVERDUE,Bank_D,E17,P011,WALLET,SEND_REMINDER,1
E00030,C0439,15021.07,INVOICE_OVERDUE,Bank_D,E17,P011,WALLET,ALTERNATE_PAYMENT,0
E00031,C0610,12022.37,INVOICE_OVERDUE,Bank_C,E17,P006,CARD,RETRY_PAYMENT,0
E00031,C0610,12022.37,INVOICE_OVERDUE,Bank_C,E17,P006,CARD,SEND_REMINDER,1
E00031,C0610,12022.37,INVOICE_OVERDUE,Bank_C,E17,P006,CARD,ALTERNATE_PAYMENT,1
E00032,C0187,4192.58,PAYMENT_FAILED,Bank_A,E42,P006,WALLET,RETRY_PAYMENT,1
E00032,C0187,4192.58,PAYMENT_FAILED,Bank_A,E42,P006,WALLET,SEND_REMINDER,0
E00032,C0187,4192.58,PAYMENT_FAILED,Bank_A,E42,P006,WALLET,ALTERNATE_PAYMENT,0
E00033,C0346,5895.91,SUBSCRIPTION_FAILED,Bank_D,E42,P003,NETBANKING,RETRY_PAYMENT,1
E00033,C0346,5895.91,SUBSCRIPTION_FAILED,Bank_D,E42,P003,NETBANKING,SEND_REMINDER,0
E00033,C0346,5895.91,SUBSCRIPTION_FAILED,Bank_D,E42,P003,NETBANKING,ALTERNATE_PAYMENT,0
E00034,C0936,23542.82,INVOICE_OVERDUE,Bank_D,E23,P007,CARD,RETRY_PAYMENT,0
E00034,C0936,23542.82,INVOICE_OVERDUE,Bank_D,E23,P007,CARD,SEND_REMINDER,0
E00034,C0936,23542.82,INVOICE_OVERDUE,Bank_D,E23,P007,CARD,ALTERNATE_PAYMENT,0
E00035,C0151,3280.1,PAYMENT_FAILED,Bank_C,E42,P010,NETBANKING,RETRY_PAYMENT,0
E00035,C0151,3280.1,PAYMENT_FAILED,Bank_C,E42,P010,NETBANKING,SEND_REMINDER,1
E00035,C0151,3280.1,PAYMENT_FAILED,Bank_C,E42,P010,NETBANKING,ALTERNATE_PAYMENT,0
E00036,C0572,14102.42,INVOICE_OVERDUE,Bank_D,E17,P017,CARD,RETRY_PAYMENT,0
E00036,C0572,14102.42,INVOICE_OVERDUE,Bank_D,E17,P017,CARD,SEND_REMINDER,1
E00036,C0572,14102.42,INVOICE_OVERDUE,Bank_D,E17,P017,CARD,ALTERNATE_PAYMENT,1
E00037,C0009,22560.24,PAYMENT_FAILED,Bank_B,E42,P009,NETBANKING,RETRY_PAYMENT,1
E00037,C0009,22560.24,PAYMENT_FAILED,Bank_B,E42,P009,NETBANKING,SEND_REMINDER,0
E00037,C0009,22560.24,PAYMENT_FAILED,Bank_B,E42,P009,NETBANKING,ALTERNATE_PAYMENT,0
E00038,C0120,22233.62,INVOICE_OVERDUE,Bank_D,E23,P001,WALLET,RETRY_PAYMENT,1
E00038,C0120,22233.62,INVOICE_OVERDUE,Bank_D,E23,P001,WALLET,SEND_REMINDER,0
E00038,C0120,22233.62,INVOICE_OVERDUE,Bank_D,E23,P001,WALLET,ALTERNATE_PAYMENT,1
E00039,C0852,22514.58,INVOICE_OVERDUE,Bank_A,E42,P003,WALLET,RETRY_PAYMENT,0
E00039,C0852,22514.58,INVOICE_OVERDUE,Bank_A,E42,P003,WALLET,SEND_REMINDER,0
E00039,C0852,22514.58,INVOICE_OVERDUE,Bank_A,E42,P003,WALLET,ALTERNATE_PAYMENT,1
E00040,C0878,7456.06,PAYMENT_FAILED,Bank_C,E11,P018,CARD,RETRY_PAYMENT,1
E00040,C0878,7456.06,PAYMENT_FAILED,Bank_C,E11,P018,CARD,SEND_REMINDER,0
E00040,C0878,7456.06,PAYMENT_FAILED,Bank_C,E11,P018,CARD,ALTERNATE_PAYMENT,1
E00041,C0580,4810.17,PAYMENT_FAILED,Bank_D,E11,P001,CARD,RETRY_PAYMENT,1
E00041,C0580,4810.17,PAYMENT_FAILED,Bank_D,E11,P001,CARD,SEND_REMINDER,0
E00041,C0580,4810.17,PAYMENT_FAILED,Bank_D,E11,P001,CARD,ALTERNATE_PAYMENT,0
E00042,C0195,18732.18,INVOICE_OVERDUE,Bank_D,E42,P017,WALLET,RETRY_PAYMENT,0
E00042,C0195,18732.18,INVOICE_OVERDUE,Bank_D,E42,P017,WALLET,SEND_REMINDER,0
E00042,C0195,18732.18,INVOICE_OVERDUE,Bank_D,E42,P017,WALLET,ALTERNATE_PAYMENT,1
E00043,C0022,16090.15,SUBSCRIPTION_FAILED,Bank_D,E23,P014,CARD,RETRY_PAYMENT,1
E00043,C0022,16090.15,SUBSCRIPTION_FAILED,Bank_D,E23,P014,CARD,SEND_REMINDER,1
E00043,C0022,16090.15,SUBSCRIPTION_FAILED,Bank_D,E23,P014,CARD,ALTERNATE_PAYMENT,1
E00044,C0027,22699.42,CHECKOUT_ABANDONED,Bank_A,E23,P002,UPI,RETRY_PAYMENT,0
E00044,C0027,22699.42,CHECKOUT_ABANDONED,Bank_A,E23,P002,UPI,SEND_REMINDER,0
E00044,C0027,22699.42,CHECKOUT_ABANDONED,Bank_A,E23,P002,UPI,ALTERNATE_PAYMENT,0
E00045,C0829,21672.11,INVOICE_OVERDUE,Bank_D,E23,P016,NETBANKING,RETRY_PAYMENT,1
E00045,C0829,21672.11,INVOICE_OVERDUE,Bank_D,E23,P016,NETBANKING,SEND_REMINDER,0
E00045,C0829,21672.11,INVOICE_OVERDUE,Bank_D,E23,P016,NETBANKING,ALTERNATE_PAYMENT,0
E00046,C0220,4839.21,INVOICE_OVERDUE,Bank_D,E11,P014,UPI,RETRY_PAYMENT,0
E00046,C0220,4839.21,INVOICE_OVERDUE,Bank_D,E11,P014,UPI,SEND_REMINDER,0
E00046,C0220,4839.21,INVOICE_OVERDUE,Bank_D,E11,P014,UPI,ALTERNATE_PAYMENT,0
E00047,C0497,23243.8,PAYMENT_FAILED,Bank_D,E11,P014,UPI,RETRY_PAYMENT,1
E00047,C0497,23243.8,PAYMENT_FAILED,Bank_D,E11,P014,UPI,SEND_REMINDER,0
E00047,C0497,23243.8,PAYMENT_FAILED,Bank_D,E11,P014,UPI,ALTERNATE_PAYMENT,1
E00048,C0981,7714.0,INVOICE_OVERDUE,Bank_D,E11,P001,WALLET,RETRY_PAYMENT,0
E00048,C0981,7714.0,INVOICE_OVERDUE,Bank_D,E11,P001,WALLET,SEND_REMINDER,1
E00048,C0981,7714.0,INVOICE_OVERDUE,Bank_D,E11,P001,WALLET,ALTERNATE_PAYMENT,1
E00049,C0570,23435.79,CHECKOUT_ABANDONED,Bank_A,E42,P003,WALLET,RETRY_PAYMENT,0
E00049,C0570,23435.79,CHECKOUT_ABANDONED,Bank_A,E42,P003,WALLET,SEND_REMINDER,1
E00049,C0570,23435.79,CHECKOUT_ABANDONED,Bank_A,E42,P003,WALLET,ALTERNATE_PAYMENT,0
E00050,C0962,24756.32,SUBSCRIPTION_FAILED,Bank_B,E42,P010,CARD,RETRY_PAYMENT,1
E00050,C0962,24756.32,SUBSCRIPTION_FAILED,Bank_B,E42,P010,CARD,SEND_REMINDER,0
E00050,C0962,24756.32,SUBSCRIPTION_FAILED,Bank_B,E42,P010,CARD,ALTERNATE_PAYMENT,0
E00051,C0176,17710.86,PAYMENT_FAILED,Bank_D,E11,P007,UPI,RETRY_PAYMENT,0
E00051,C0176,17710.86,PAYMENT_FAILED,Bank_D,E11,P007,UPI,SEND_REMINDER,1
E00051,C0176,17710.86,PAYMENT_FAILED,Bank_D,E11,P007,UPI,ALTERNATE_PAYMENT,0
E00052,C0525,21743.27,CHECKOUT_ABANDONED,Bank_B,E23,P007,UPI,RETRY_PAYMENT,0
E00052,C0525,21743.27,CHECKOUT_ABANDONED,Bank_B,E23,P007,UPI,SEND_REMINDER,0
E00052,C0525,21743.27,CHECKOUT_ABANDONED,Bank_B,E23,P007,UPI,ALTERNATE_PAYMENT,1
E00053,C0400,17698.19,INVOICE_OVERDUE,Bank_D,E11,P014,WALLET,RETRY_PAYMENT,0
E00053,C0400,17698.19,INVOICE_OVERDUE,Bank_D,E11,P014,WALLET,SEND_REMINDER,1
E00053,C0400,17698.19,INVOICE_OVERDUE,Bank_D,E11,P014,WALLET,ALTERNATE_PAYMENT,0
E00054,C0727,2802.56,CHECKOUT_ABANDONED,Bank_A,E42,P019,UPI,RETRY_PAYMENT,0
E00054,C0727,2802.56,CHECKOUT_ABANDONED,Bank_A,E42,P019,UPI,SEND_REMINDER,1
E00054,C0727,2802.56,CHECKOUT_ABANDONED,Bank_A,E42,P019,UPI,ALTERNATE_PAYMENT,1
E00055,C0342,14975.41,CHECKOUT_ABANDONED,Bank_A,E42,P017,WALLET,RETRY_PAYMENT,0
E00055,C0342,14975.41,CHECKOUT_ABANDONED,Bank_A,E42,P017,WALLET,SEND_REMINDER,1
E00055,C0342,14975.41,CHECKOUT_ABANDONED,Bank_A,E42,P017,WALLET,ALTERNATE_PAYMENT,1
E00056,C0993,3612.98,SUBSCRIPTION_FAILED,Bank_C,E17,P008,UPI,RETRY_PAYMENT,0
E00056,C0993,3612.98,SUBSCRIPTION_FAILED,Bank_C,E17,P008,UPI,SEND_REMINDER,0
E00056,C0993,3612.98,SUBSCRIPTION_FAILED,Bank_C,E17,P008,UPI,ALTERNATE_PAYMENT,1
E00057,C0877,2591.01,SUBSCRIPTION_FAILED,Bank_D,E11,P020,CARD,RETRY_PAYMENT,1
E00057,C0877,2591.01,SUBSCRIPTION_FAILED,Bank_D,E11,P020,CARD,SEND_REMINDER,0
E00057,C0877,2591.01,SUBSCRIPTION_FAILED,Bank_D,E11,P020,CARD,ALTERNATE_PAYMENT,1
E00058,C0370,3752.26,INVOICE_OVERDUE,Bank_A,E42,P010,CARD,RETRY_PAYMENT,0
E00058,C0370,3752.26,INVOICE_OVERDUE,Bank_A,E42,P010,CARD,SEND_REMINDER,1
E00058,C0370,3752.26,INVOICE_OVERDUE,Bank_A,E42,P010,CARD,ALTERNATE_PAYMENT,0
E00059,C0951,11254.8,SUBSCRIPTION_FAILED,Bank_D,E23,P005,CARD,RETRY_PAYMENT,1
E00059,C0951,11254.8,SUBSCRIPTION_FAILED,Bank_D,E23,P005,CARD,SEND_REMINDER,0
E00059,C0951,11254.8,SUBSCRIPTION_FAILED,Bank_D,E23,P005,CARD,ALTERNATE_PAYMENT,1
E00060,C0641,17368.25,PAYMENT_FAILED,Bank_C,E23,P001,NETBANKING,RETRY_PAYMENT,1
E00060,C0641,17368.25,PAYMENT_FAILED,Bank_C,E23,P001,NETBANKING,SEND_REMINDER,1
E00060,C0641,17368.25,PAYMENT_FAILED,Bank_C,E23,P001,NETBANKING,ALTERNATE_PAYMENT,1
E00061,C0237,4980.22,INVOICE_OVERDUE,Bank_B,E17,P001,WALLET,RETRY_PAYMENT,1
E00061,C0237,4980.22,INVOICE_OVERDUE,Bank_B,E17,P001,WALLET,SEND_REMINDER,0
E00061,C0237,4980.22,INVOICE_OVERDUE,Bank_B,E17,P001,WALLET,ALTERNATE_PAYMENT,1
E00062,C0247,15487.16,PAYMENT_FAILED,Bank_D,E23,P003,WALLET,RETRY_PAYMENT,1
E00062,C0247,15487.16,PAYMENT_FAILED,Bank_D,E23,P003,WALLET,SEND_REMINDER,0
E00062,C0247,15487.16,PAYMENT_FAILED,Bank_D,E23,P003,WALLET,ALTERNATE_PAYMENT,1
E00063,C0974,852.64,CHECKOUT_ABANDONED,Bank_A,E42,P005,NETBANKING,RETRY_PAYMENT,0
E00063,C0974,852.64,CHECKOUT_ABANDONED,Bank_A,E42,P005,NETBANKING,SEND_REMINDER,1
E00063,C0974,852.64,CHECKOUT_ABANDONED,Bank_A,E42,P005,NETBANKING,ALTERNATE_PAYMENT,1
E00064,C0912,4795.59,INVOICE_OVERDUE,Bank_B,E17,P016,UPI,RETRY_PAYMENT,1
E00064,C0912,4795.59,INVOICE_OVERDUE,Bank_B,E17,P016,UPI,SEND_REMINDER,1
E00064,C0912,4795.59,INVOICE_OVERDUE,Bank_B,E17,P016,UPI,ALTERNATE_PAYMENT,1
E00065,C0762,16419.46,CHECKOUT_ABANDONED,Bank_A,E17,P010,CARD,RETRY_PAYMENT,1
E00065,C0762,16419.46,CHECKOUT_ABANDONED,Bank_A,E17,P010,CARD,SEND_REMINDER,0
E00065,C0762,16419.46,CHECKOUT_ABANDONED,Bank_A,E17,P010,CARD,ALTERNATE_PAYMENT,1
E00066,C0659,874.96,SUBSCRIPTION_FAILED,Bank_B,E42,P001,WALLET,RETRY_PAYMENT,0
E00066,C0659,874.96,SUBSCRIPTION_FAILED,Bank_B,E42,P001,WALLET,SEND_REMINDER,1
E00066,C0659,874.96,SUBSCRIPTION_FAILED,Bank_B,E42,P001,WALLET,ALTERNATE_PAYMENT,1
E00067,C0258,23625.34,INVOICE_OVERDUE,Bank_D,E42,P017,WALLET,RETRY_PAYMENT,1
E00067,C0258,23625.34,INVOICE_OVERDUE,Bank_D,E42,P017,WALLET,SEND_REMINDER,1
E00067,C0258,23625.34,INVOICE_OVERDUE,Bank_D,E42,P017,WALLET,ALTERNATE_PAYMENT,0
E00068,C0675,17090.62,INVOICE_OVERDUE,Bank_C,E42,P001,UPI,RETRY_PAYMENT,0
E00068,C0675,17090.62,INVOICE_OVERDUE,Bank_C,E42,P001,UPI,SEND_REMINDER,1
E00068,C0675,17090.62,INVOICE_OVERDUE,Bank_C,E42,P001,UPI,ALTERNATE_PAYMENT,0
E00069,C0417,9959.51,INVOICE_OVERDUE,Bank_C,E11,P008,CARD,RETRY_PAYMENT,1
E00069,C0417,9959.51,INVOICE_OVERDUE,Bank_C,E11,P008,CARD,SEND_REMINDER,0
E00069,C0417,9959.51,INVOICE_OVERDUE,Bank_C,E11,P008,CARD,ALTERNATE_PAYMENT,0
E00070,C0898,2969.06,INVOICE_OVERDUE,Bank_A,E11,P019,CARD,RETRY_PAYMENT,0
E00070,C0898,2969.06,INVOICE_OVERDUE,Bank_A,E11,P019,CARD,SEND_REMINDER,1
E00070,C0898,2969.06,INVOICE_OVERDUE,Bank_A,E11,P019,CARD,ALTERNATE_PAYMENT,0
E00071,C0970,9942.22,INVOICE_OVERDUE,Bank_A,E17,P002,NETBANKING,RETRY_PAYMENT,0
E00071,C0970,9942.22,INVOICE_OVERDUE,Bank_A,E17,P002,NETBANKING,SEND_REMINDER,0
E00071,C0970,9942.22,INVOICE_OVERDUE,Bank_A,E17,P002,NETBANKING,ALTERNATE_PAYMENT,0
E00072,C0075,9034.25,PAYMENT_FAILED,Bank_D,E17,P004,UPI,RETRY_PAYMENT,1
E00072,C0075,9034.25,PAYMENT_FAILED,Bank_D,E17,P004,UPI,SEND_REMINDER,0
E00072,C0075,9034.25,PAYMENT_FAILED,Bank_D,E17,P004,UPI,ALTERNATE_PAYMENT,0
E00073,C0920,10875.04,CHECKOUT_ABANDONED,Bank_A,E42,P003,UPI,RETRY_PAYMENT,1
E00073,C0920,10875.04,CHECKOUT_ABANDONED,Bank_A,E42,P003,UPI,SEND_REMINDER,1
E00073,C0920,10875.04,CHECKOUT_ABANDONED,Bank_A,E42,P003,UPI,ALTERNATE_PAYMENT,1
E00074,C0664,19522.12,PAYMENT_FAILED,Bank_D,E17,P005,WALLET,RETRY_PAYMENT,0
E00074,C0664,19522.12,PAYMENT_FAILED,Bank_D,E17,P005,WALLET,SEND_REMINDER,1
E00074,C0664,19522.12,PAYMENT_FAILED,Bank_D,E17,P005,WALLET,ALTERNATE_PAYMENT,1
E00075,C0798,6336.79,PAYMENT_FAILED,Bank_A,E23,P017,UPI,RETRY_PAYMENT,0
E00075,C0798,6336.79,PAYMENT_FAILED,Bank_A,E23,P017,UPI,SEND_REMINDER,0
E00075,C0798,6336.79,PAYMENT_FAILED,Bank_A,E23,P017,UPI,ALTERNATE_PAYMENT,0
E00076,C0019,7792.06,CHECKOUT_ABANDONED,Bank_A,E42,P017,WALLET,RETRY_PAYMENT,0
E00076,C0019,7792.06,CHECKOUT_ABANDONED,Bank_A,E42,P017,WALLET,SEND_REMINDER,1
E00076,C0019,7792.06,CHECKOUT_ABANDONED,Bank_A,E42,P017,WALLET,ALTERNATE_PAYMENT,1
E00077,C0796,9195.18,INVOICE_OVERDUE,Bank_A,E23,P014,NETBANKING,RETRY_PAYMENT,0
E00077,C0796,9195.18,INVOICE_OVERDUE,Bank_A,E23,P014,NETBANKING,SEND_REMINDER,0
E00077,C0796,9195.18,INVOICE_OVERDUE,Bank_A,E23,P014,NETBANKING,ALTERNATE_PAYMENT,1
E00078,C0069,2540.47,SUBSCRIPTION_FAILED,Bank_C,E17,P003,WALLET,RETRY_PAYMENT,1
E00078,C0069,2540.47,SUBSCRIPTION_FAILED,Bank_C,E17,P003,WALLET,SEND_REMINDER,1
E00078,C0069,2540.47,SUBSCRIPTION_FAILED,Bank_C,E17,P003,WALLET,ALTERNATE_PAYMENT,1
E00079,C0144,23681.77,INVOICE_OVERDUE,Bank_C,E11,P007,UPI,RETRY_PAYMENT,1
E00079,C0144,23681.77,INVOICE_OVERDUE,Bank_C,E11,P007,UPI,SEND_REMINDER,1
E00079,C0144,23681.77,INVOICE_OVERDUE,Bank_C,E11,P007,UPI,ALTERNATE_PAYMENT,1
E00080,C0133,13963.46,CHECKOUT_ABANDONED,Bank_B,E23,P003,NETBANKING,RETRY_PAYMENT,1
E00080,C0133,13963.46,CHECKOUT_ABANDONED,Bank_B,E23,P003,NETBANKING,SEND_REMINDER,1
E00080,C0133,13963.46,CHECKOUT_ABANDONED,Bank_B,E23,P003,NETBANKING,ALTERNATE_PAYMENT,0
